SpecificConductivity,SampleID,Ablabesmyia,Acentrella,Acerpenna,Acroneuria,Agapetus,Allocapnia,Alloperla,Ameletus,Amphinemura,Anopheles,Antocha,Asellus,Atherix,Atrichopogon,Baetis,Baetisca,Bezzia,Boyeria,Brachypremna,Brillia,Caecidotea,Caenis,Cambarus,Cardiocladius,Centroptilum,Ceratopsyche,Chaetocladius,Chelifera,Cheumatopsyche,Chimarra,Chrysops,Cinygmula,Cladotanytarsus,Clinocera,Clioperla,Conchapelopia,Cordulegaster,Corydalus,Corynoneura,Crangonyx,Cricotopus,Cryptochironomus,Cultus,Dasyhelea,Demicryptochironomus,Diamesa,Dicranota,Dicrotendipes,Diphetor,Diplectrona,Diplocladius,Diploperla,Dixa,Dolophilodes,Drunella,Dubiraphia,Eccoptura,Ectopria,Epeorus,Ephemera,Ephemerella,Eukiefferiella,Eurylophella,Gammarus,Glossosoma,Goera,Haploperla,Heleniella,Helichus,Hemerodromia,Heptagenia,Hexatoma,Hydroporus,Hydropsyche,Hydroptila,Isonychia,Isoperla,Krenopelopia,Krenosmittia,Lanthus,Larsia,Lepidostoma,Leptophlebia,Leucrocuta,Leuctra,Limnophila,Limnophyes,Limonia,Lirceus,Lype,Maccaffertium,Macronychus,Malirekus,Microcylloepus,Micropsectra,Microtendipes,Microvelia,Molophilus,Natarsia,Neophylax,Neureclipsis,Nigronia,Nilotanypus,Nixe,Ochrotrichia,Optioservus,Orconectes,Ormosia,Orthocladius,Oulimnius,Pagastia,Paracapnia,Parachaetocladius,Paracladopelma,Paragnetina,Parakiefferiella,Paraleptophlebia,Parametriocnemus,Paraphaenocladius,Paratanytarsus,Peltoperla,Perlesta,Phaenopsectra,Physella,Pisidium,Platysmittia,Plauditus,Polycentropus,Polypedilum,Potthastia,Procladius,Procloeon,Promoresia,Prosimulium,Prostoia,Psephenus,Pseudochironomus,Pseudolimnophila,Pseudorthocladius,Psilometriocnemus,Psychomyia,Pteronarcys,Pycnopsyche,Remenus,Rhagovelia,Rheocricotopus,Rheopelopia,Rheotanytarsus,Rhyacophila,Serratella,Sialis,Simulium,Stempellina,Stempellinella,Stenacron,Stenelmis,Stenonema,Strophopteryx,Stylogomphus,Sublettea,Sweltsa,Tabanus,Taeniopteryx,Tallaperla,Tanytarsus,Thienemanniella,Thienemannimyia,Timpanoga,Tipula,Tribelos,Tvetenia,Utaperla,Wormaldia,Yugus,Zavrelia,Zavrelimyia
116,3383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302631579,0,0,0,0,0,0,0,0.004385965,0,0,0,0,0,0.004385965,0,0,0,0,0,0,0,0,0,0,0,0.030701754,0,0,0,0.004385965,0,0.004385965,0,0,0.004385965,0,0,0,0,0,0,0,0,0,0,0.013157895,0,0.004385965,0,0,0,0,0,0,0.004385965,0,0,0,0,0,0.048245614,0.01754386,0,0,0,0.00877193,0,0,0.01754386,0.052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004385965,0,0,0,0,0,0,0,0,0,0,0.021929825,0.289473684,0,0,0,0,0,0,0,0,0.01754386,0,0.00877193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013157895,0,0,0,0,0,0.00877193,0,0,0,0,0.013157895,0,0,0,0,0,0,0,0,0,0.021929825,0,0.004385965,0,0,0,0,0,0,0
70.4,3384,0,0.018348624,0,0,0,0,0,0,0.04587156,0,0,0,0,0,0.073394495,0,0,0,0,0,0,0,0.009174312,0,0,0,0,0,0.004587156,0,0,0,0,0,0,0,0,0,0,0,0,0.004587156,0,0,0,0,0.018348624,0,0,0.004587156,0,0,0,0.013761468,0.013761468,0,0,0,0,0,0.013761468,0,0.004587156,0,0,0,0,0,0.004587156,0,0,0,0,0,0,0.068807339,0.004587156,0,0,0,0,0,0,0,0.288990826,0,0,0,0,0,0,0,0,0.004587156,0,0,0,0,0,0,0,0,0,0,0,0.013761468,0,0,0,0,0,0,0,0,0,0,0,0.04587156,0,0,0,0,0,0,0,0,0.055045872,0.009174312,0.009174312,0,0,0,0,0,0,0,0,0.004587156,0,0,0,0,0,0.004587156,0,0.02293578,0,0,0.004587156,0,0,0.013761468,0,0,0,0.004587156,0.004587156,0,0,0,0,0,0,0,0.009174312,0,0.123853211,0,0.018348624,0,0.004587156,0,0,0,0,0
58,3385,0,0,0,0,0,0,0,0,0.034632035,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008658009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086580087,0,0,0,0,0,0,0,0.034632035,0,0.008658009,0,0,0,0.004329004,0,0,0,0,0,0,0,0,0,0,0.004329004,0,0,0,0,0,0,0,0,0,0,0,0,0.653679654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004329004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004329004,0.069264069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008658009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043290043,0.008658009,0.004329004,0,0,0,0,0,0,0
191,3387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004716981,0,0,0,0,0,0,0.014150943,0,0,0,0,0,0,0,0,0,0,0,0.122641509,0,0,0,0,0.009433962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004716981,0,0.004716981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004716981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004716981,0,0.004716981,0,0,0,0,0,0,0,0,0,0.566037736,0,0,0,0.004716981,0,0,0,0,0,0,0.004716981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028301887,0,0,0,0,0,0,0,0,0,0,0.004716981,0,0,0,0,0,0,0,0,0,0.014150943,0,0.004716981,0,0.004716981,0,0,0,0,0.004716981
874,3388,0,0.022222222,0,0,0,0,0,0,0,0,0,0,0,0,0.005555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183333333,0.022222222,0,0,0,0,0,0,0,0.027777778,0,0,0.005555556,0,0,0,0,0.005555556,0.005555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205555556,0,0,0,0,0,0,0,0,0,0,0,0.116666667,0,0,0,0,0,0,0,0,0,0,0.016666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027777778,0,0,0,0,0,0.011111111,0,0,0,0,0,0,0,0,0,0,0,0,0.005555556,0.011111111,0.055555556,0,0,0,0,0,0,0,0,0
834,3389,0,0.004166667,0,0,0,0,0,0,0.004166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004166667,0,0.004166667,0,0,0,0.2125,0.004166667,0,0,0,0,0,0,0,0,0.004166667,0,0.029166667,0.004166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004166667,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016666667,0,0,0,0,0,0,0,0,0,0,0.008333333,0.3375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0,0.008333333,0,0,0,0.008333333,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0.066666667,0,0,0,0,0,0,0,0,0.008333333
936,3390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008510638,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344680851,0.004255319,0,0,0,0,0,0,0,0,0.008510638,0,0.029787234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004255319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046808511,0,0,0,0,0,0,0,0,0,0,0,0.093617021,0,0.008510638,0,0,0,0,0,0,0,0,0.05106383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059574468,0,0,0,0,0,0.085106383,0,0,0,0,0,0,0,0,0,0,0,0,0.008510638,0.012765957,0.017021277,0,0,0,0,0,0,0,0,0
78,3392,0,0.024752475,0,0,0,0,0,0,0,0,0,0,0,0,0.079207921,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014851485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004950495,0,0,0,0,0,0,0.00990099,0.004950495,0,0,0,0,0,0.00990099,0,0.004950495,0,0,0,0,0,0,0,0,0,0,0,0,0.03960396,0,0,0,0,0,0,0,0,0.02970297,0,0,0,0,0,0,0,0,0,0.004950495,0,0,0,0,0,0,0,0,0,0,0.004950495,0,0,0,0,0,0,0,0,0,0,0,0.534653465,0,0,0,0,0,0,0,0,0.024752475,0.004950495,0.004950495,0,0,0.00990099,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118811881,0,0,0,0,0,0.00990099,0,0,0,0,0.004950495,0,0,0.004950495,0,0,0,0,0,0,0.024752475,0,0,0,0.004950495,0,0,0,0,0
140,3393,0,0.015957447,0,0,0,0,0,0,0.031914894,0,0,0,0,0,0.117021277,0,0,0,0,0,0,0,0.005319149,0,0,0,0,0,0.010638298,0,0,0,0,0,0,0,0,0,0.005319149,0,0.005319149,0,0,0,0,0,0.015957447,0,0,0,0,0,0,0.074468085,0.005319149,0,0,0,0,0,0.005319149,0,0.005319149,0,0,0,0.005319149,0.005319149,0.005319149,0,0,0,0,0,0,0.005319149,0,0,0,0,0.005319149,0.005319149,0,0,0.228723404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026595745,0,0,0,0,0,0,0,0,0,0,0.021276596,0.117021277,0,0,0,0,0,0,0,0,0,0.010638298,0,0,0,0,0,0,0,0.005319149,0,0,0,0,0,0,0,0,0,0.015957447,0,0.005319149,0,0,0,0,0,0,0,0.005319149,0,0,0,0,0,0,0,0,0.005319149,0.005319149,0.14893617,0,0,0,0.031914894,0,0,0,0,0
1044,3395,0,0,0,0,0,0,0,0,0.01369863,0,0,0,0,0,0,0,0,0,0,0.00456621,0,0,0,0,0,0,0,0,0.03196347,0.01369863,0,0,0,0,0,0,0,0.00456621,0,0,0.273972603,0,0,0,0,0.04109589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00456621,0,0,0,0,0,0,0,0,0,0,0,0,0.01826484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00456621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146118721,0,0,0,0,0,0,0,0,0.136986301,0,0.00456621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00913242,0,0,0,0,0,0.03196347,0,0,0,0,0,0,0,0,0,0,0,0,0.02283105,0.00913242,0.050228311,0,0,0,0,0,0,0,0,0
103,3396,0,0.009615385,0,0,0,0,0,0,0.019230769,0,0,0,0,0,0.024038462,0,0,0,0,0,0,0,0.014423077,0,0,0,0,0,0.091346154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004807692,0,0,0,0.028846154,0,0,0,0,0,0.004807692,0.033653846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038461538,0.004807692,0,0,0.028846154,0,0.004807692,0,0.004807692,0.028846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033653846,0,0,0,0,0,0,0,0,0,0,0.014423077,0.317307692,0,0,0,0.004807692,0,0,0,0,0.004807692,0,0.091346154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024038462,0,0,0,0,0.014423077,0,0,0,0,0,0,0,0,0,0.091346154,0.004807692,0.024038462,0,0,0,0,0,0,0
205,3397,0,0.009174312,0,0,0,0,0,0,0.004587156,0,0,0,0,0,0.096330275,0,0,0,0,0,0,0,0.004587156,0,0,0,0,0,0.19266055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018348624,0,0,0,0,0,0,0,0.013761468,0,0,0,0,0,0.009174312,0,0.004587156,0,0,0,0,0,0,0,0,0.004587156,0,0,0,0.018348624,0.004587156,0,0,0.009174312,0,0,0,0.004587156,0.123853211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091743119,0,0,0,0,0,0,0,0,0,0,0,0.068807339,0,0,0.004587156,0.018348624,0,0,0,0,0,0,0.128440367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02293578,0,0,0,0,0,0.02293578,0,0,0,0,0.013761468,0,0,0,0.009174312,0,0,0,0,0,0.091743119,0,0.004587156,0,0,0,0,0,0,0
376,3398,0,0,0,0,0,0,0,0,0.008888889,0,0,0,0,0,0.004444444,0,0,0,0,0,0,0,0.017777778,0,0,0,0,0,0.208888889,0.217777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004444444,0,0,0,0.004444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031111111,0,0,0,0,0,0,0,0.004444444,0.004444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008888889,0,0,0,0,0,0,0,0,0,0,0,0.417777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017777778,0,0,0,0,0.008888889,0,0.008888889,0,0,0,0,0,0,0,0.022222222,0,0.004444444,0,0,0,0.004444444,0,0,0
308,3400,0,0,0,0,0,0,0,0,0.051886792,0,0.004716981,0,0,0,0,0,0,0,0,0.004716981,0,0,0.018867925,0,0,0.004716981,0,0,0.018867925,0,0,0,0,0,0,0,0,0,0,0,0.023584906,0,0,0,0,0.009433962,0,0,0,0,0,0,0,0.004716981,0.014150943,0,0,0.004716981,0,0,0,0.009433962,0,0,0,0,0,0,0,0,0,0,0,0.009433962,0,0,0,0,0,0,0,0,0,0,0.004716981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061320755,0,0,0,0,0,0,0,0,0,0,0,0.301886792,0,0,0,0,0,0,0,0,0,0,0.004716981,0,0,0,0,0,0,0.018867925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004716981,0,0,0,0,0,0,0,0.009433962,0,0.04245283,0,0,0,0.297169811,0,0,0,0,0
626,3402,0,0.010416667,0,0,0,0,0,0,0,0,0,0,0,0,0.005208333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046875,0,0,0,0,0,0,0,0,0,0,0,0.104166667,0.005208333,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005208333,0,0,0.015625,0.010416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666667,0,0,0,0,0,0.005208333,0,0,0,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666667,0,0,0,0,0,0,0.046875,0,0,0,0,0,0,0.046875,0,0,0,0,0,0,0,0,0,0.005208333,0,0,0,0,0.005208333,0.005208333,0,0,0,0.270833333,0,0,0,0,0,0.005208333,0,0,0.052083333,0,0.057291667,0,0,0,0,0,0,0,0,0
740,3405,0,0,0,0,0,0,0,0,0,0,0,0,0.00462963,0,0.032407407,0,0,0,0,0,0,0.00462963,0,0,0,0,0,0,0.115740741,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0.00462963,0,0,0,0,0,0.00462963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046296296,0.009259259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00462963,0.00462963,0,0,0,0,0,0,0,0,0,0.027777778,0,0,0,0,0,0,0,0,0,0,0,0.018518519,0,0,0,0,0,0.00462963,0,0,0.027777778,0,0.074074074,0,0,0,0,0,0,0.013888889,0,0,0,0,0,0,0,0,0,0.00462963,0,0.00462963,0,0,0,0.055555556,0,0,0,0.180555556,0,0,0,0,0,0,0,0,0.101851852,0.00462963,0.018518519,0,0,0,0,0,0,0,0,0
423,3409,0,0.009345794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023364486,0,0,0,0,0,0,0.219626168,0,0,0,0,0,0,0,0,0.004672897,0,0,0.03271028,0.009345794,0,0,0,0,0,0.004672897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004672897,0,0.004672897,0,0,0,0,0,0,0,0,0,0,0.004672897,0,0,0,0,0,0,0,0,0,0,0.014018692,0,0,0,0,0,0,0,0,0,0.014018692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130841121,0,0,0.004672897,0,0,0,0.191588785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018691589,0,0,0,0,0.144859813,0,0,0,0,0,0,0,0,0.028037383,0,0.051401869,0,0,0,0,0,0,0,0,0
337,3411,0,0.020512821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076923077,0,0,0,0,0,0,0,0,0,0,0,0,0.005128205,0,0,0,0.005128205,0,0,0,0,0,0,0,0,0,0,0,0.005128205,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01025641,0,0,0,0,0.005128205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005128205,0,0,0,0,0,0,0,0,0,0,0.025641026,0.01025641,0,0,0,0,0,0,0,0,0,0.005128205,0.035897436,0,0,0,0.235897436,0,0,0,0,0.035897436,0,0.364102564,0,0,0,0,0,0,0.01025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025641026,0,0,0,0,0.025641026,0,0,0,0,0.005128205,0,0,0,0.015384615,0.01025641,0.035897436,0,0,0,0.015384615,0,0,0,0,0
261,3412,0,0.130630631,0,0,0,0,0,0,0.022522523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04954955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081081081,0.004504505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022522523,0.004504505,0,0,0,0,0,0,0,0,0.013513514,0.004504505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040540541,0,0,0,0,0,0,0,0,0,0,0.013513514,0.004504505,0,0,0,0.130630631,0,0,0,0,0.202702703,0,0.058558559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004504505,0,0,0,0,0,0,0.108108108,0,0,0,0,0,0.004504505,0,0,0,0,0.009009009,0,0,0,0.031531532,0,0,0,0,0
317,3414,0,0.068062827,0,0,0,0,0,0,0.005235602,0,0,0,0,0,0.005235602,0,0,0,0,0,0,0,0,0,0.005235602,0,0,0,0.094240838,0,0,0,0,0,0,0,0,0,0,0,0.005235602,0,0,0,0,0.041884817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005235602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031413613,0,0,0,0.005235602,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02617801,0.005235602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036649215,0,0,0,0.109947644,0,0,0,0,0.015706806,0,0.167539267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005235602,0,0,0,0.031413613,0.005235602,0,0,0,0,0,0,0,0.010471204,0.005235602,0.031413613,0,0,0,0.078534031,0,0,0,0,0.005235602
280,3415,0,0.004854369,0,0,0.009708738,0,0,0,0.111650485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009708738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04368932,0,0,0,0.004854369,0,0,0,0.004854369,0.053398058,0,0,0,0.004854369,0,0,0,0,0,0,0,0,0.004854369,0,0,0,0,0.053398058,0,0,0,0,0,0,0,0.13592233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009708738,0.004854369,0,0,0,0,0,0,0,0,0,0.009708738,0.004854369,0,0,0,0.145631068,0,0,0,0,0,0.019417476,0.014563107,0,0,0,0,0,0,0.111650485,0,0.004854369,0,0,0,0,0,0,0,0.004854369,0,0,0,0,0,0,0,0,0,0.004854369,0.009708738,0,0,0,0.029126214,0,0,0,0,0,0.048543689,0,0,0,0.014563107,0,0.004854369,0,0,0
377,3416,0,0.041284404,0,0,0,0,0,0,0.055045872,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004587156,0,0,0,0,0,0.018348624,0,0,0,0,0,0,0,0,0,0,0,0,0.009174312,0,0,0,0.04587156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009174312,0,0,0,0.004587156,0,0,0,0,0,0,0,0.059633028,0,0.004587156,0,0,0,0,0,0,0,0.064220183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013761468,0,0,0,0,0,0.004587156,0.19266055,0,0,0,0.087155963,0,0,0,0,0,0,0.077981651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02293578,0,0,0,0,0.004587156,0.004587156,0,0,0.018348624,0.004587156,0.091743119,0,0,0,0.036697248,0,0,0,0,0.02293578
331,3417,0,0.009852217,0,0,0,0,0,0,0,0,0,0,0,0,0.034482759,0,0,0,0,0,0,0,0,0,0,0.004926108,0,0,0.064039409,0,0,0,0,0,0,0,0,0,0,0,0.044334975,0,0,0,0,0.014778325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009852217,0,0.004926108,0,0.004926108,0,0,0,0,0.009852217,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004926108,0.019704433,0,0,0,0,0,0,0,0,0,0.004926108,0,0,0,0,0,0,0,0,0,0,0,0.162561576,0,0,0,0.034482759,0,0.004926108,0,0,0.098522167,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004926108,0,0,0,0.024630542,0,0,0,0.039408867,0.004926108,0,0,0,0,0,0,0,0.004926108,0,0.068965517,0,0.004926108,0,0,0,0,0,0,0.009852217
299,3418,0,0.009708738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140776699,0,0,0,0,0,0,0,0,0,0,0,0.014563107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004854369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004854369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009708738,0,0,0,0.13592233,0,0,0,0,0.077669903,0,0.111650485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106796117,0,0,0,0.106796117,0,0,0,0,0.004854369,0.004854369,0,0,0,0.004854369,0.101941748,0,0,0,0.009708738,0,0,0,0,0
368,3420,0,0.016326531,0,0,0,0,0,0,0.008163265,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008163265,0,0,0,0,0,0.016326531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134693878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008163265,0,0,0,0,0,0,0,0.004081633,0,0,0,0,0,0,0,0.028571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004081633,0.093877551,0,0,0,0.4,0,0,0,0,0,0,0.036734694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004081633,0,0,0,0.044897959,0,0,0,0,0.008163265,0,0,0,0.008163265,0,0.024489796,0,0.004081633,0,0.012244898,0,0,0,0,0
365,3421,0,0,0,0,0,0,0,0,0.007246377,0,0,0.028985507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036231884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007246377,0,0,0,0,0,0,0,0,0,0,0,0,0.007246377,0.028985507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007246377,0.275362319,0,0,0,0.036231884,0,0,0,0,0,0,0.028985507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007246377,0,0,0.02173913,0,0,0,0.086956522,0,0,0,0,0.007246377,0,0,0,0,0,0.108695652,0,0.014492754,0,0.007246377,0,0,0,0,0.057971014
530,3423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057971014,0,0,0,0,0,0,0,0,0,0,0,0.241545894,0,0,0,0,0.004830918,0,0.033816425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004830918,0,0,0.004830918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009661836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019323671,0,0.004830918,0,0.014492754,0,0.009661836,0,0,0.014492754,0,0.038647343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009661836,0,0.009661836,0,0,0,0,0,0,0,0.144927536,0,0,0,0,0,0,0,0,0.004830918,0.004830918,0.048309179,0,0,0,0,0,0,0,0,0
604,3425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.488151659,0,0,0,0,0,0,0,0,0,0,0,0.028436019,0.004739336,0,0,0,0,0.004739336,0.014218009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004739336,0,0,0,0,0,0.014218009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104265403,0,0.004739336,0,0,0.004739336,0,0.061611374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023696682,0.009478673,0,0,0,0.052132701,0,0,0,0,0,0,0,0,0.004739336,0,0.033175355,0,0.004739336,0,0,0,0,0,0,0
